File,Key,UntranslatedValue,EnglishString,IsDuplicate,OccurrenceCount,DuplicateLocations
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.otherTenants.changeHidden","cy other adults in your home","other adults in your home","FALSE","1","checkYourAnswersYourCircumstances.json::rows.otherTenants.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.otherTenantsDetails.label","cy Give details about the other adults living in the defendant’s home","Give details about the other adults living in the defendant’s home","TRUE","3","doAnyOtherAdultsLiveInYourHome.json::textAreaLabel ; doAnyOtherAdultsLiveInYourHome.json::textAreaLabel ; checkYourAnswersYourCircumstances.json::rows.otherTenantsDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.otherTenantsDetails.changeHidden","cy other adults details","other adults details","FALSE","1","checkYourAnswersYourCircumstances.json::rows.otherTenantsDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodation.label","cy Would the defendant have somewhere else to live if they had to leave their home?","Would the defendant have somewhere else to live if they had to leave their home?","FALSE","1","checkYourAnswersYourCircumstances.json::rows.alternativeAccommodation.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodation.changeHidden","cy alternative accommodation","alternative accommodation","FALSE","1","checkYourAnswersYourCircumstances.json::rows.alternativeAccommodation.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodationDate.label","cy When would they be able to move in?","When would they be able to move in?","FALSE","1","checkYourAnswersYourCircumstances.json::rows.alternativeAccommodationDate.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodationDate.changeHidden","cy alternative accommodation move-in date","alternative accommodation move-in date","FALSE","1","checkYourAnswersYourCircumstances.json::rows.alternativeAccommodationDate.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.shareAdditionalCircumstances.label","cy Would you like to share anything about the defendant’s circumstances?","Would you like to share anything about the defendant’s circumstances?","FALSE","1","checkYourAnswersYourCircumstances.json::rows.shareAdditionalCircumstances.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.shareAdditionalCircumstances.changeHidden","cy additional circumstances","additional circumstances","FALSE","1","checkYourAnswersYourCircumstances.json::rows.shareAdditionalCircumstances.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.shareAdditionalCircumstancesDetails.label","cy Give details about the defendant’s circumstances","Give details about the defendant’s circumstances","FALSE","1","checkYourAnswersYourCircumstances.json::rows.shareAdditionalCircumstancesDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.shareAdditionalCircumstancesDetails.changeHidden","cy additional circumstances details","additional circumstances details","FALSE","1","checkYourAnswersYourCircumstances.json::rows.shareAdditionalCircumstancesDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.exceptionalHardship.label","cy Would the defendant experience exceptional hardship if they were asked to leave their home?","Would the defendant experience exceptional hardship if they were asked to leave their home?","FALSE","1","checkYourAnswersYourCircumstances.json::rows.exceptionalHardship.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.exceptionalHardship.changeHidden","cy exceptional hardship","exceptional hardship","FALSE","1","checkYourAnswersYourCircumstances.json::rows.exceptionalHardship.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.exceptionalHardshipDetails.label","cy Give details about the exceptional hardship the defendant would experience","Give details about the exceptional hardship the defendant would experience","FALSE","1","checkYourAnswersYourCircumstances.json::rows.exceptionalHardshipDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourCircumstances.json","rows.exceptionalHardshipDetails.changeHidden","cy exceptional hardship details","exceptional hardship details","FALSE","1","checkYourAnswersYourCircumstances.json::rows.exceptionalHardshipDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","pageTitle","cy Check your answers","Check your answers","TRUE","9","checkYourAnswersIncomeAndExpenses.json::pageTitle ; checkYourAnswersPaymentsAndAgreements.json::pageTitle ; checkYourAnswersPersonalDetails.json::pageTitle ; checkYourAnswersYourCircumstances.json::pageTitle ; checkYourAnswersYourResponse.json::pageTitle ; endOfJourneyCya.json::pageTitle ; endOfJourneyCya.json::heading ; respondToClaim/endOfJourneyCya.json::pageTitle ; respondToClaim/endOfJourneyCya.json::heading"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","cardTitle","cy Response","Response","FALSE","1","checkYourAnswersYourResponse.json::cardTitle"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","options.yes","cy Yes","Yes","TRUE","7","counterClaim.json::options.yes ; defendantNameConfirmation.json::yesOption ; correspondenceAddress.json::labels.yes ; defendantNameConfirmation.json::yesOption ; emailConfirmation.json::options.yes ; nonRentArrearsDispute.json::disputeOtherPartsOptions.yes ; checkYourAnswersYourResponse.json::options.yes"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","options.no","cy No","No","TRUE","7","counterClaim.json::options.no ; defendantNameConfirmation.json::noOption ; correspondenceAddress.json::labels.no ; defendantNameConfirmation.json::noOption ; emailConfirmation.json::options.noOption ; nonRentArrearsDispute.json::disputeOtherPartsOptions.no ; checkYourAnswersYourResponse.json::options.no"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","options.imNotSure","cy I’m not sure","I’m not sure","FALSE","1","checkYourAnswersYourResponse.json::options.imNotSure"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.landlordRegistered.label","cy Is the landlord registered?","Is the landlord registered?","FALSE","1","checkYourAnswersYourResponse.json::rows.landlordRegistered.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.landlordRegistered.changeHidden","cy landlord registered","landlord registered","FALSE","1","checkYourAnswersYourResponse.json::rows.landlordRegistered.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.landlordLicensed.label","cy Is the landlord licensed?","Is the landlord licensed?","FALSE","1","checkYourAnswersYourResponse.json::rows.landlordLicensed.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.landlordLicensed.changeHidden","cy landlord licensed","landlord licensed","FALSE","1","checkYourAnswersYourResponse.json::rows.landlordLicensed.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.writtenTerms.label","cy Has the landlord sent the defendant written terms of the occupation contract?","Has the landlord sent the defendant written terms of the occupation contract?","FALSE","1","checkYourAnswersYourResponse.json::rows.writtenTerms.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.writtenTerms.changeHidden","cy written terms","written terms","FALSE","1","checkYourAnswersYourResponse.json::rows.writtenTerms.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyTypeCorrect.label","cy Is the tenancy, occupation contract or licence agreement type correct?","Is the tenancy, occupation contract or licence agreement type correct?","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyTypeCorrect.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyTypeCorrect.changeHidden","cy tenancy type","tenancy type","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyTypeCorrect.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyTypeDetails.label","cy Give the correct tenancy, occupation contract or licence type","Give the correct tenancy, occupation contract or licence type","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyTypeDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyTypeDetails.changeHidden","cy corrected tenancy type","corrected tenancy type","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyTypeDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyStartDate.changeHidden","cy tenancy start date","tenancy start date","TRUE","2","checkYourAnswersYourResponse.json::rows.tenancyStartDate.changeHidden ; checkYourAnswersYourResponse.json::rows.tenancyStartDate.confirm.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyStartDate.confirm.label","cy Is the tenancy, licence or occupation contract start date correct?","Is the tenancy, licence or occupation contract start date correct?","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyStartDate.confirm.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyStartDate.confirm.changeHidden","cy tenancy start date","tenancy start date","TRUE","2","checkYourAnswersYourResponse.json::rows.tenancyStartDate.changeHidden ; checkYourAnswersYourResponse.json::rows.tenancyStartDate.confirm.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyStartDate.correctDate.label","cy What is the correct start date?","What is the correct start date?","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyStartDate.correctDate.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyStartDate.correctDate.changeHidden","cy corrected tenancy start date","corrected tenancy start date","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyStartDate.correctDate.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.tenancyStartDate.labelEntered","cy What is the tenancy, occupation contract or licence start date?","What is the tenancy, occupation contract or licence start date?","FALSE","1","checkYourAnswersYourResponse.json::rows.tenancyStartDate.labelEntered"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.possessionNoticeReceived.label","cy Did {{claimantName}} give the defendant notice of their intention to begin possession proceedings?","Did {{claimantName}} give the defendant notice of their intention to begin possession proceedings?","FALSE","1","checkYourAnswersYourResponse.json::rows.possessionNoticeReceived.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.possessionNoticeReceived.changeHidden","cy notice received","notice received","FALSE","1","checkYourAnswersYourResponse.json::rows.possessionNoticeReceived.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.noticeReceivedDate.label","cy When did the defendant receive notice from {{claimantName}}?","When did the defendant receive notice from {{claimantName}}?","FALSE","1","checkYourAnswersYourResponse.json::rows.noticeReceivedDate.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.noticeReceivedDate.changeHidden","cy notice received date","notice received date","FALSE","1","checkYourAnswersYourResponse.json::rows.noticeReceivedDate.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.rentArrearsAmountConfirmation.label","cy Does the defendant owe this amount in rent arrears?","Does the defendant owe this amount in rent arrears?","FALSE","1","checkYourAnswersYourResponse.json::rows.rentArrearsAmountConfirmation.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.rentArrearsAmountConfirmation.changeHidden","cy rent arrears amount","rent arrears amount","FALSE","1","checkYourAnswersYourResponse.json::rows.rentArrearsAmountConfirmation.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.rentArrearsAmountDetails.label","cy How much does the defendant believe they owe in rent arrears?","How much does the defendant believe they owe in rent arrears?","FALSE","1","checkYourAnswersYourResponse.json::rows.rentArrearsAmountDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.rentArrearsAmountDetails.changeHidden","cy rent arrears amount details","rent arrears amount details","FALSE","1","checkYourAnswersYourResponse.json::rows.rentArrearsAmountDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.disputeClaim.label","cy Does the defendant dispute any other parts of the claim?","Does the defendant dispute any other parts of the claim?","TRUE","2","nonRentArrearsDispute.json::disputeOtherPartsQuestion ; checkYourAnswersYourResponse.json::rows.disputeClaim.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.disputeClaim.changeHidden","cy dispute other parts of the claim","dispute other parts of the claim","FALSE","1","checkYourAnswersYourResponse.json::rows.disputeClaim.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.disputeClaimDetails.label","cy Explain which parts of the claim the defendant disputes","Explain which parts of the claim the defendant disputes","FALSE","1","checkYourAnswersYourResponse.json::rows.disputeClaimDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.disputeClaimDetails.changeHidden","cy dispute details","dispute details","FALSE","1","checkYourAnswersYourResponse.json::rows.disputeClaimDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.makeCounterClaim.label","cy Do you want to make a counterclaim?","Do you want to make a counterclaim?","FALSE","1","checkYourAnswersYourResponse.json::rows.makeCounterClaim.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.makeCounterClaim.changeHidden","cy make a counterclaim","make a counterclaim","FALSE","1","checkYourAnswersYourResponse.json::rows.makeCounterClaim.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimType.label","cy What are you claiming for?","What are you claiming for?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimType.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimType.changeHidden","cy counterclaim type","counterclaim type","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimType.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimType.options.PAYMENT_OR_COMPENSATION","cy A sum of money or compensation","A sum of money or compensation","TRUE","2","counterClaimWhatAreYouClaimingFor.json::options.paymentOrCompensation ; checkYourAnswersYourResponse.json::rows.counterClaimType.options.PAYMENT_OR_COMPENSATION"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimType.options.SOMETHING_ELSE","cy Something else","Something else","TRUE","2","counterClaimWhatAreYouClaimingFor.json::options.somethingElse ; checkYourAnswersYourResponse.json::rows.counterClaimType.options.SOMETHING_ELSE"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimType.options.BOTH","cy Both","Both","TRUE","2","counterClaimWhatAreYouClaimingFor.json::options.both ; checkYourAnswersYourResponse.json::rows.counterClaimType.options.BOTH"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.isClaimAmountKnown.label","cy Are you claiming for a specific sum of money?","Are you claiming for a specific sum of money?","FALSE","1","checkYourAnswersYourResponse.json::rows.isClaimAmountKnown.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.isClaimAmountKnown.changeHidden","cy claim amount known","claim amount known","FALSE","1","checkYourAnswersYourResponse.json::rows.isClaimAmountKnown.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.claimAmount.label","cy How much are you claiming?","How much are you claiming?","FALSE","1","checkYourAnswersYourResponse.json::rows.claimAmount.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.claimAmount.changeHidden","cy claim amount","claim amount","FALSE","1","checkYourAnswersYourResponse.json::rows.claimAmount.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.estimatedMaxClaimAmount.label","cy What’s the maximum value of your claim?","What’s the maximum value of your claim?","FALSE","1","checkYourAnswersYourResponse.json::rows.estimatedMaxClaimAmount.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.estimatedMaxClaimAmount.changeHidden","cy estimated maximum claim amount","estimated maximum claim amount","FALSE","1","checkYourAnswersYourResponse.json::rows.estimatedMaxClaimAmount.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimNeedHelpWithFees.label","cy Do you need help paying the counterclaim fee?","Do you need help paying the counterclaim fee?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimNeedHelpWithFees.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimNeedHelpWithFees.changeHidden","cy help paying the counterclaim fee","help paying the counterclaim fee","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimNeedHelpWithFees.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimNeedHelpWithFees.options.YES","cy I need help paying the fee","I need help paying the fee","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimNeedHelpWithFees.options.YES"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimNeedHelpWithFees.options.NO","cy I do not need help paying the fee","I do not need help paying the fee","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimNeedHelpWithFees.options.NO"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimAppliedForHwf.label","cy Have you already applied for help with your counterclaim fee?","Have you already applied for help with your counterclaim fee?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimAppliedForHwf.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimAppliedForHwf.changeHidden","cy applied for help with fees","applied for help with fees","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimAppliedForHwf.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimHwfReference.label","cy Enter your Help with Fees reference number","Enter your Help with Fees reference number","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimHwfReference.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimHwfReference.changeHidden","cy Help with Fees reference number","Help with Fees reference number","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimHwfReference.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimFor.label","cy What is your counterclaim for?","What is your counterclaim for?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimFor.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimFor.changeHidden","cy counterclaim subject","counterclaim subject","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimFor.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimReasons.label","cy What are your reasons for making the counterclaim?","What are your reasons for making the counterclaim?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimReasons.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimReasons.changeHidden","cy counterclaim reasons","counterclaim reasons","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimReasons.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimAgainst.label","cy Who are you making the counterclaim against?","Who are you making the counterclaim against?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimAgainst.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimAgainst.changeHidden","cy counterclaim against","counterclaim against","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimAgainst.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.otherOrderRequestDetails.label","cy What orders are you asking the court to make?","What orders are you asking the court to make?","FALSE","1","checkYourAnswersYourResponse.json::rows.otherOrderRequestDetails.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.otherOrderRequestDetails.changeHidden","cy orders requested","orders requested","FALSE","1","checkYourAnswersYourResponse.json::rows.otherOrderRequestDetails.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.otherOrderRequestFacts.label","cy What facts would you like the court to consider when deciding the claim?","What facts would you like the court to consider when deciding the claim?","FALSE","1","checkYourAnswersYourResponse.json::rows.otherOrderRequestFacts.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.otherOrderRequestFacts.changeHidden","cy facts for the court","facts for the court","FALSE","1","checkYourAnswersYourResponse.json::rows.otherOrderRequestFacts.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimWantToUploadFiles.label","cy Do you want to upload files to support your counterclaim?","Do you want to upload files to support your counterclaim?","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimWantToUploadFiles.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimWantToUploadFiles.changeHidden","cy upload files for counterclaim","upload files for counterclaim","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimWantToUploadFiles.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimDocuments.label","cy Uploaded files","Uploaded files","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimDocuments.label"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimDocuments.changeHidden","cy uploaded files for counterclaim","uploaded files for counterclaim","FALSE","1","checkYourAnswersYourResponse.json::rows.counterClaimDocuments.changeHidden"
"src/main/assets/locales/cy/respondToClaim/legalrep/checkYourAnswersYourResponse.json","rows.counterClaimDocuments.none","cy No files uploaded","No files uploaded","TRUE","2","counterClaimUploadFiles.json::noFilesUploaded ; checkYourAnswersYourResponse.json::rows.counterClaimDocuments.none"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","pageTitle","cy Check your answers","Check your answers","TRUE","9","checkYourAnswersIncomeAndExpenses.json::pageTitle ; checkYourAnswersPaymentsAndAgreements.json::pageTitle ; checkYourAnswersPersonalDetails.json::pageTitle ; checkYourAnswersYourCircumstances.json::pageTitle ; checkYourAnswersYourResponse.json::pageTitle ; endOfJourneyCya.json::pageTitle ; endOfJourneyCya.json::heading ; respondToClaim/endOfJourneyCya.json::pageTitle ; respondToClaim/endOfJourneyCya.json::heading"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","heading","cy Check your answers","Check your answers","TRUE","9","checkYourAnswersIncomeAndExpenses.json::pageTitle ; checkYourAnswersPaymentsAndAgreements.json::pageTitle ; checkYourAnswersPersonalDetails.json::pageTitle ; checkYourAnswersYourCircumstances.json::pageTitle ; checkYourAnswersYourResponse.json::pageTitle ; endOfJourneyCya.json::pageTitle ; endOfJourneyCya.json::heading ; respondToClaim/endOfJourneyCya.json::pageTitle ; respondToClaim/endOfJourneyCya.json::heading"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.legalAdvice","cy Legal advice","Legal advice","TRUE","2","endOfJourneyCya.json::sections.legalAdvice ; respondToClaim/endOfJourneyCya.json::sections.legalAdvice"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.personalDetails","cy Personal details","Personal details","TRUE","3","checkYourAnswersPersonalDetails.json::cardTitle ; endOfJourneyCya.json::sections.personalDetails ; respondToClaim/endOfJourneyCya.json::sections.personalDetails"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.claimantsClaim","cy {{claimantName, pluralPossessive}} claim","{{claimantName, pluralPossessive}} claim","TRUE","2","endOfJourneyCya.json::sections.claimantsClaim ; respondToClaim/endOfJourneyCya.json::sections.claimantsClaim"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.dependantsAndOtherResidents","cy Dependants and other residents","Dependants and other residents","TRUE","2","endOfJourneyCya.json::sections.dependantsAndOtherResidents ; respondToClaim/endOfJourneyCya.json::sections.dependantsAndOtherResidents"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.yourCircumstances","cy Circumstances","Circumstances","FALSE","1","endOfJourneyCya.json::sections.yourCircumstances"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.incomeAndExpenses","cy Income and expenses","Income and expenses","TRUE","3","checkYourAnswersIncomeAndExpenses.json::cardTitle ; endOfJourneyCya.json::sections.incomeAndExpenses ; respondToClaim/endOfJourneyCya.json::sections.incomeAndExpenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.regularIncome","cy Regular income","Regular income","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.regularIncome.changeHidden ; endOfJourneyCya.json::sections.regularIncome ; respondToClaim/endOfJourneyCya.json::sections.regularIncome"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.universalCredit","cy Universal credit","Universal credit","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.regularIncome.options.universalCredit ; endOfJourneyCya.json::sections.universalCredit ; respondToClaim/endOfJourneyCya.json::sections.universalCredit"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.priorityDebts","cy Priority debts","Priority debts","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.priorityDebts.changeHidden ; endOfJourneyCya.json::sections.priorityDebts ; respondToClaim/endOfJourneyCya.json::sections.priorityDebts"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.regularExpenses","cy Regular expenses","Regular expenses","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.regularExpenses.changeHidden ; endOfJourneyCya.json::sections.regularExpenses ; respondToClaim/endOfJourneyCya.json::sections.regularExpenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.uploadFiles","cy Upload files","Upload files","TRUE","2","endOfJourneyCya.json::sections.uploadFiles ; respondToClaim/endOfJourneyCya.json::sections.uploadFiles"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.otherConsiderations","cy Other considerations","Other considerations","TRUE","3","checkYourAnswersIncomeAndExpenses.json::rows.otherConsiderations.changeHidden ; endOfJourneyCya.json::sections.otherConsiderations ; respondToClaim/endOfJourneyCya.json::sections.otherConsiderations"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","sections.languageUsed","cy Language used","Language used","TRUE","2","endOfJourneyCya.json::sections.languageUsed ; respondToClaim/endOfJourneyCya.json::sections.languageUsed"
"src/main/assets/locales/cy/respondToClaim/legalrep/endOfJourneyCya.json","rows.otherConsiderations.label","cy Is there anything else the defendant wants to tell the court as part of their response?","Is there anything else the defendant wants to tell the court as part of their response?","FALSE","1","endOfJourneyCya.json::rows.otherConsiderations.label"
